03/07/2015 08:22:47 PM |              490042 (+93)                             489143 (+93)
03/07/2015 08:27:47 PM |              490124 (+82)                             489225 (+82)
03/07/2015 08:32:47 PM |              490146 (+22)                             489247 (+22)
03/07/2015 08:37:47 PM |              490168 (+22)                             489269 (+22)
03/07/2015 08:42:47 PM |              490310 (+142)                             489411 (+142)
03/07/2015 08:47:47 PM |              490332 (+22)                             489433 (+22)
03/07/2015 08:52:48 PM |              490354 (+22)                             489455 (+22)
03/07/2015 08:57:48 PM |              490376 (+22)                             489477 (+22)
03/07/2015 09:02:48 PM |              490398 (+22)                             489499 (+22)
03/07/2015 09:07:48 PM |              490581 (+183)                             489682 (+183)
03/07/2015 09:12:48 PM |              491334 (+753)                             490435 (+753)
03/07/2015 09:17:49 PM |              491547 (+213)                             490648 (+213)
03/07/2015 09:22:49 PM |              491580 (+33)                             490681 (+33)
03/07/2015 09:27:49 PM |              491763 (+183)                             490864 (+183)
03/07/2015 09:32:49 PM |              491796 (+33)                             490897 (+33)
03/07/2015 09:37:49 PM |              491829 (+33)                             490930 (+33)
03/07/2015 09:42:49 PM |              491862 (+33)                             490963 (+33)
03/07/2015 09:47:50 PM |              491895 (+33)                             490996 (+33)
03/07/2015 09:52:50 PM |              491928 (+33)                             491029 (+33)
03/07/2015 09:57:50 PM |              491961 (+33)                             491062 (+33)
03/07/2015 10:02:50 PM |              491994 (+33)                             491095 (+33)
03/07/2015 10:07:50 PM |              492027 (+33)                             491128 (+33)
03/07/2015 10:12:50 PM |              492060 (+33)                             491161 (+33)
03/07/2015 10:17:51 PM |              492093 (+33)                             491194 (+33)
03/07/2015 10:22:51 PM |              492126 (+33)                             491227 (+33)
03/07/2015 10:27:51 PM |              492159 (+33)                             491260 (+33)
03/07/2015 10:32:51 PM |              492192 (+33)                             491293 (+33)
03/07/2015 10:37:51 PM |              492225 (+33)                             491326 (+33)
03/07/2015 10:42:51 PM |              492258 (+33)                             491359 (+33)
03/07/2015 10:47:52 PM |              492291 (+33)                             491392 (+33)
03/07/2015 10:52:52 PM |              492324 (+33)                             491425 (+33)
03/07/2015 10:57:52 PM |              492357 (+33)                             491458 (+33)
03/07/2015 11:02:52 PM |              492390 (+33)                             491491 (+33)
03/07/2015 11:07:52 PM |              492423 (+33)                             491524 (+33)
03/07/2015 11:12:52 PM |              492456 (+33)                             491557 (+33)
03/07/2015 11:17:53 PM |              492489 (+33)                             491590 (+33)
03/07/2015 11:22:53 PM |              492522 (+33)                             491623 (+33)
03/07/2015 11:27:53 PM |              492555 (+33)                             491656 (+33)
03/07/2015 11:32:53 PM |              492588 (+33)                             491689 (+33)
03/07/2015 11:37:53 PM |              492621 (+33)                             491722 (+33)
03/07/2015 11:42:54 PM |              492774 (+153)                             491875 (+153)
03/07/2015 11:47:54 PM |              492987 (+213)                             492088 (+213)
03/07/2015 11:52:54 PM |              493020 (+33)                             492121 (+33)
03/07/2015 11:57:54 PM |              493173 (+153)                             492274 (+153)
03/08/2015 12:02:54 AM |              493206 (+33)                             492307 (+33)
03/08/2015 12:07:54 AM |              493239 (+33)                             492340 (+33)
03/08/2015 12:12:54 AM |              493272 (+33)                             492373 (+33)
03/08/2015 12:17:55 AM |              493305 (+33)                             492406 (+33)
03/08/2015 12:22:55 AM |              493338 (+33)                             492439 (+33)
03/08/2015 12:27:55 AM |              493551 (+213)                             492652 (+213)
03/08/2015 12:32:55 AM |              493584 (+33)                             492685 (+33)
03/08/2015 12:37:55 AM |              493767 (+183)                             492868 (+183)
03/08/2015 12:42:55 AM |              493980 (+213)                             493081 (+213)
03/08/2015 12:47:56 AM |              494193 (+213)                             493294 (+213)
03/08/2015 12:52:56 AM |              494274 (+81)                             493375 (+81)
03/08/2015 12:57:56 AM |              494787 (+513)                             493888 (+513)
03/08/2015 01:02:56 AM |              495660 (+873)                             494761 (+873)
03/08/2015 01:07:56 AM |              495693 (+33)                             494794 (+33)
03/08/2015 01:12:56 AM |              495726 (+33)                             494827 (+33)
03/08/2015 01:17:56 AM |              495759 (+33)                             494860 (+33)
03/08/2015 01:22:57 AM |              495792 (+33)                             494893 (+33)
03/08/2015 01:27:57 AM |              495825 (+33)                             494926 (+33)
03/08/2015 01:32:57 AM |              495858 (+33)                             494959 (+33)
03/08/2015 01:37:57 AM |              496161 (+303)                             495262 (+303)
03/08/2015 01:42:57 AM |              496284 (+123)                             495385 (+123)
03/08/2015 01:47:58 AM |              496527 (+243)                             495628 (+243)
03/08/2015 01:52:58 AM |              496590 (+63)                             495691 (+63)
03/08/2015 01:57:58 AM |              497073 (+483)                             496174 (+483)
03/08/2015 02:02:58 AM |              497106 (+33)                             496207 (+33)
03/08/2015 02:07:58 AM |              497139 (+33)                             496240 (+33)
03/08/2015 02:12:58 AM |              497172 (+33)                             496273 (+33)
03/08/2015 02:17:59 AM |              497205 (+33)                             496306 (+33)
03/08/2015 02:22:59 AM |              497238 (+33)                             496339 (+33)
03/08/2015 02:27:59 AM |              497331 (+93)                             496432 (+93)
03/08/2015 02:32:59 AM |              497844 (+513)                             496945 (+513)
03/08/2015 02:37:59 AM |              499077 (+1233)                             498178 (+1233)
03/08/2015 02:42:59 AM |              499110 (+33)                             498211 (+33)
03/08/2015 02:48:00 AM |              499250 (+140)                             498351 (+140)
03/08/2015 02:53:00 AM |              499283 (+33)                             498384 (+33)
03/08/2015 02:58:00 AM |              499401 (+118)                             498502 (+118)
03/08/2015 03:03:00 AM |              499439 (+38)                             498540 (+38)
03/08/2015 03:08:00 AM |              499472 (+33)                             498573 (+33)
03/08/2015 03:13:01 AM |              500105 (+633)                             499206 (+633)
03/08/2015 03:18:01 AM |              500228 (+123)                             499329 (+123)
03/08/2015 03:23:01 AM |              500531 (+303)                             499632 (+303)
03/08/2015 03:28:01 AM |              500564 (+33)                             499665 (+33)
03/08/2015 03:33:01 AM |              500777 (+213)                             499878 (+213)
03/08/2015 03:38:01 AM |              500870 (+93)                             499971 (+93)
03/08/2015 03:43:01 AM |              500963 (+93)                             500064 (+93)
03/08/2015 03:48:02 AM |              501026 (+63)                             500127 (+63)
03/08/2015 03:53:02 AM |              501089 (+63)                             500190 (+63)
03/08/2015 03:58:02 AM |              501152 (+63)                             500253 (+63)
03/08/2015 04:03:02 AM |              501215 (+63)                             500316 (+63)
03/08/2015 04:08:02 AM |              501278 (+63)                             500379 (+63)
03/08/2015 04:13:02 AM |              501341 (+63)                             500442 (+63)
03/08/2015 04:18:03 AM |              501404 (+63)                             500505 (+63)
03/08/2015 04:23:03 AM |              501467 (+63)                             500568 (+63)
03/08/2015 04:28:03 AM |              501530 (+63)                             500631 (+63)
03/08/2015 04:33:03 AM |              501593 (+63)                             500694 (+63)
03/08/2015 04:38:03 AM |              501656 (+63)                             500757 (+63)
03/08/2015 04:43:03 AM |              501719 (+63)                             500820 (+63)
03/08/2015 04:48:04 AM |              501782 (+63)                             500883 (+63)
03/08/2015 04:53:04 AM |              501845 (+63)                             500946 (+63)
03/08/2015 04:58:04 AM |              501908 (+63)                             501009 (+63)
03/08/2015 05:03:04 AM |              501971 (+63)                             501072 (+63)
03/08/2015 05:08:04 AM |              502034 (+63)                             501135 (+63)
03/08/2015 05:13:04 AM |              502097 (+63)                             501198 (+63)
03/08/2015 05:18:05 AM |              502160 (+63)                             501261 (+63)
03/08/2015 05:23:05 AM |              502223 (+63)                             501324 (+63)
03/08/2015 05:28:05 AM |              502286 (+63)                             501387 (+63)
03/08/2015 05:33:05 AM |              502349 (+63)                             501450 (+63)
03/08/2015 05:38:05 AM |              502412 (+63)                             501513 (+63)
